CÓDIGO,BANCO,DESCRIÇÃO DAS ETAPAS,UNID.,QUANT.,UNITÁRIO C/ BDI e DESCONTO,DATA,CATEGORIA,TOTAL DA ETAPA,CORREÇÃO,CLASSIFICAÇÃO SINAPI
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,13.44,38.02,2025-09-01,SERVIÇOS / EQUIPAMENTOS,510.99,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,15.0,38.02,2025-09-01,SERVIÇOS / EQUIPAMENTOS,570.3,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,22.5,18.32,2025-09-01,SERVIÇOS / EQUIPAMENTOS,412.2,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,17.98,18.32,2025-09-01,SERVIÇOS / EQUIPAMENTOS,329.39,NÃO,PINTURA INTERNA
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,8.97,21.97,2025-09-01,SERVIÇOS / EQUIPAMENTOS,197.07,NÃO,PINTURA INTERNA
96135,SINAPI,"APLICAÇÃO MANUAL DE MASSA ACRÍLICA EM PAREDES EXTERNAS DE CASAS, DUAS DEMÃOS. AF_05/2017",M²,2.0,44.17,2025-09-01,SERVIÇOS / EQUIPAMENTOS,88.34,NÃO,PINTURA EXTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,892.0,18.32,2025-09-01,SERVIÇOS / EQUIPAMENTOS,16341.44,NÃO,PINTURA INTERNA
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,72.0,38.02,2025-09-01,SERVIÇOS / EQUIPAMENTOS,2737.44,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
101447,SINAPI,PINTOR DE LETREIROS COM ENCARGOS COMPLEMENTARES,H,32.0,42.54,2025-09-01,SERVIÇOS / EQUIPAMENTOS,1361.28,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
100717,SINAPI,LIXAMENTO MANUAL EM SUPERFÍCIES METÁLICAS EM OBRA.AF_01/2020,M²,103.62,14.86,2025-09-01,SERVIÇOS / EQUIPAMENTOS,1539.79,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
100746,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO BRILHANTE) APLICADA A ROLO OU PINCEL SOBRE SUPERFÍCIES METÁLICAS (EXCETO PERFIL) EXECUTADO EM OBRA (POR DEMÃO). AF_01/2020,M²,103.62,38.02,2025-09-01,SERVIÇOS / EQUIPAMENTOS,3939.63,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,13.0,60.62,2025-09-01,EQUIPE,788.06,SIM,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,13.0,46.91,2025-09-01,EQUIPE,609.83,SIM,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,-24.0,39.23,2025-09-01,EQUIPE,-941.52,SIM,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88310,SINAPI,PINTOR COM ENCARGOS COMPLEMENTARES,H,-16.0,45.02,2025-09-01,EQUIPE,-720.32,SIM,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,196.0,60.62,2025-10-01,EQUIPE,11881.52,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,196.0,46.91,2025-10-01,EQUIPE,9194.36,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,46.91,2025-10-01,EQUIPE,8443.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,38.53,2025-10-01,EQUIPE,6935.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,38.53,2025-10-01,EQUIPE,6935.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,41.67,2025-10-01,EQUIPE,7500.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,41.67,2025-10-01,EQUIPE,7500.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-10-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-10-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-10-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,36.27,2025-10-01,EQUIPE,6528.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,36.27,2025-10-01,EQUIPE,6528.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,41.67,2025-10-01,EQUIPE,7500.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-10-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88310,SINAPI,PINTOR COM ENCARGOS COMPLEMENTARES,H,180.0,45.02,2025-10-01,EQUIPE,8103.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88243,SINAPI,AJUDANTE ESPECIALIZADO COM ENCARGOS COMPLEMENTARES,H,180.0,37.94,2025-10-01,EQUIPE,6829.2,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
367,SINAPI,"AREIA GROSSA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,5.0,99.27,2025-10-01,MATERIAIS,496.35,NÃO,MATERIAL
4720,SINAPI,"PEDRA BRITADA N. 0, OU PEDRISCO (4,8 A 9,5 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M³,5.0,103.53,2025-10-01,MATERIAIS,517.65,NÃO,MATERIAL
1379,SINAPI,CIMENTO PORTLAND COMPOSTO CP II-32,UNID,3000.0,0.71,2025-10-01,MATERIAIS,2130.0,NÃO,MATERIAL
38124,SINAPI,"ESPUMA EXPANSIVA DE POLIURETANO, APLICACAO MANUAL - 500 ML",UNID,12.0,31.7,2025-10-01,MATERIAIS,380.4,NÃO,MATERIAL
668,SINAPI,"ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *29 X 29 X 6* CM",UNID,1334.0,23.43,2025-10-01,MATERIAIS,31255.62,NÃO,MATERIAL
93588,SINAPI,"TRANSPORTE COM CAMINHÃO BASCULANTE DE 10 M³, EM VIA URBANA EM LEITO NATURAL (UNIDADE: M3XKM). AF_07/2020",M3XKM,170.0,4.02,2025-10-01,SERVIÇOS / EQUIPAMENTOS,683.4,NÃO,"TRANSPORTE, CARGA E DESCARGA DE MATERIAIS"
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,131.16000000000005,18.32,2025-10-01,SERVIÇOS / EQUIPAMENTOS,2402.85,NÃO,PINTURA INTERNA
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,14.66,21.97,2025-10-01,SERVIÇOS / EQUIPAMENTOS,322.08,NÃO,PINTURA INTERNA
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,902.0,18.32,2025-10-01,SERVIÇOS / EQUIPAMENTOS,16524.64,NÃO,PINTURA INTERNA
88488,SINAPI,"APLICAÇÃO MANUAL DE PINTURA COM TINTA LÁTEX ACRÍLICA EM TETO, DUAS DEMÃOS. AF_06/2014",M²,89.0,21.97,2025-10-01,SERVIÇOS / EQUIPAMENTOS,1955.33,NÃO,PINTURA INTERNA
102805,SINAPI,"PINTURA DE PISO COM TINTA EPÓXI, APLICAÇÃO MECÂNICA, 2 DEMÃOS. AF_05/2021",M²,30.0,90.62,2025-10-01,SERVIÇOS / EQUIPAMENTOS,2718.6,NÃO,PINTURA PARA PISOS E PARA SINALIZAÇÃO HORIZONTAL E VERTICAL
4716,ORSE,Grade em metalon,M²,115.01,381.65,2025-10-01,SERVIÇOS / EQUIPAMENTOS,43893.57,NÃO,NÃO SINAPI
100723,SINAPI,PINTURA COM TINTA ALQUÍDICA DE FUNDO E ACABAMENTO (ESMALTE SINTÉTICO GRAFITE) PULVERIZADA SOBRE PERFIL METÁLICO EXECUTADO EM FÁBRICA (POR DEMÃO). AF_01/2020_PE,M²,115.01,17.16,2025-10-01,SERVIÇOS / EQUIPAMENTOS,1973.57,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
100739,SINAPI,PINTURA COM TINTA ALQUÍDICA DE ACABAMENTO (ESMALTE SINTÉTICO ACETINADO) PULVERIZADA SOBRE PERFIL METÁLICO EXECUTADO EM FÁBRICA (POR DEMÃO). AF_01/2020_PE,M²,115.01,15.74,2025-10-01,SERVIÇOS / EQUIPAMENTOS,1810.26,NÃO,PINTURA EM SUPERFÍCIES METÁLICAS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,-88.0,39.23,2025-10-01,EQUIPE,-3452.24,SIM,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
90776,SINAPI,ENCARREGADO GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,60.62,2025-11-01,EQUIPE,10911.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,46.91,2025-11-01,EQUIPE,8443.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88267,SINAPI,ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,46.91,2025-11-01,EQUIPE,8443.8,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,38.53,2025-11-01,EQUIPE,6935.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88248,SINAPI,AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES,H,180.0,38.53,2025-11-01,EQUIPE,6935.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,41.67,2025-11-01,EQUIPE,7500.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,41.67,2025-11-01,EQUIPE,7500.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-11-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-11-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-11-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,36.27,2025-11-01,EQUIPE,6528.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88241,SINAPI,AJUDANTE DE OPERAÇÃO EM GERAL COM ENCARGOS COMPLEMENTARES,H,180.0,36.27,2025-11-01,EQUIPE,6528.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88309,SINAPI,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,41.67,2025-11-01,EQUIPE,7500.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88242,SINAPI,AJUDANTE DE PEDREIRO COM ENCARGOS COMPLEMENTARES,H,180.0,39.23,2025-11-01,EQUIPE,7061.4,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88310,SINAPI,PINTOR COM ENCARGOS COMPLEMENTARES,H,180.0,45.02,2025-11-01,EQUIPE,8103.6,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
88243,SINAPI,AJUDANTE ESPECIALIZADO COM ENCARGOS COMPLEMENTARES,H,180.0,37.94,2025-11-01,EQUIPE,6829.2,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
35692,SINAPI,"TINTA LATEX ACRILICA STANDARD, COR BRANCO NEVE",L,90.0,24.35,2025-11-01,MATERIAIS,2191.5,NÃO,MATERIAL
35692,SINAPI,"TINTA LATEX ACRILICA STANDARD, COR BRANCO GELO",L,54.0,24.35,2025-11-01,MATERIAIS,1314.9,NÃO,MATERIAL
4791,SINAPI,ADESIVO ACRILICO DE BASE AQUOSA / COLA DE CONTATO,KG,16.799999999999997,60.59,2025-11-01,MATERIAIS,1017.91,NÃO,MATERIAL
4823,SINAPI,MASSA PLASTICA PARA MARMORE/GRANITO,KG,6.0,40.49,2025-11-01,MATERIAIS,242.94,NÃO,MATERIAL
39701,SINAPI,"FITA ADESIVA ASFALTICA ALUMINIZADA MULTIUSO, L = 10 CM, ROLO DE 10 M",UNID,10.0,116.46,2025-11-01,MATERIAIS,1164.6,NÃO,MATERIAL
43651,SINAPI,MASSA ACRILICA PARA SUPERFICIES INTERNAS E EXTERNAS,KG,115.0,7.98,2025-11-01,MATERIAIS,917.7,NÃO,MATERIAL
366,SINAPI,"AREIA FINA - POSTO JAZIDA/FORNECEDOR (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M³,5.0,97.99,2025-11-01,MATERIAIS,489.95,NÃO,MATERIAL
34357,SINAPI,"REJUNTE CIMENTICIO, QUALQUER COR",KG,20.0,5.75,2025-11-01,MATERIAIS,115.0,NÃO,MATERIAL
1106,SINAPI,CAL HIDRATADA CH-I PARA ARGAMASSAS,KG,300.0,1.04,2025-11-01,MATERIAIS,312.0,NÃO,MATERIAL
11696,SINAPI,"LAVATORIO / CUBA DE SOBREPOR, OVAL PEQUENA, DE LOUCA BRANCA, SEM LADRAO, DIMENSOES *44 X 31* CM (L X C)",UNID,3.0,190.9,2025-11-01,MATERIAIS,572.7,NÃO,MATERIAL
11950,SINAPI,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UNID,100.0,0.14,2025-11-01,MATERIAIS,14.0,NÃO,MATERIAL
7583,SINAPI,"BUCHA DE NYLON SEM ABA S8, COM PARAFUSO DE 4,80 X 50 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UNID,100.0,0.29,2025-11-01,MATERIAIS,29.0,NÃO,MATERIAL
39961,SINAPI,SILICONE ACETICO USO GERAL INCOLOR 280 G,UNID,12.0,25.24,2025-11-01,MATERIAIS,302.88,NÃO,MATERIAL
142,SINAPI,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,UNID,24.0,38.21,2025-11-01,MATERIAIS,917.04,NÃO,MATERIAL
6157,SINAPI,"VALVULA EM METAL CROMADO PARA PIA AMERICANA 3.1/2 X 1.1/2 """,UNID,5.0,74.29,2025-11-01,MATERIAIS,371.45,NÃO,MATERIAL
7334,SINAPI,ADITIVO ADESIVO LIQUIDO PARA ARGAMASSAS DE REVESTIMENTOS CIMENTICIOS,L,7.2,16.59,2025-11-01,MATERIAIS,119.45,NÃO,MATERIAL
377,SINAPI,"ASSENTO SANITARIO DE PLASTICO, TIPO CONVENCIONAL",UNID,8.0,44.79,2025-11-01,MATERIAIS,358.32,NÃO,MATERIAL
2305,ORSE,"Tubo de ligação em PVC para vaso sanitário, acabamento cromado, CIPLA ou similar",UNID,15.0,10.53,2025-11-01,MATERIAIS,157.95,NÃO,NÃO SINAPI
11772,SINAPI,"TORNEIRA METALICA CROMADA, DE MESA/BANCADA, PARA COZINHA, BICA MOVEL, COM AREJADOR, 1/2 "" OU 3/4 "" (REF 1167 / 1168)",UNID,10.0,120.07,2025-11-01,MATERIAIS,1200.7,NÃO,MATERIAL
13983,SINAPI,"TORNEIRA METALICA CROMADA, RETA, DE PAREDE, PARA COZINHA, COM AREJADOR, PADRAO POPULAR, 1/2"" OU 3/4""",UNID,15.0,90.93,2025-11-01,MATERIAIS,1363.95,NÃO,MATERIAL
36791,SINAPI,"TORNEIRA METALICA CROMADA DE MESA PARA LAVATORIO, BICA ALTA, COM AREJADOR (REF 1195)",UNID,15.0,135.09,2025-11-01,MATERIAIS,2026.35,NÃO,MATERIAL
11762,SINAPI,"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL , 1/2 "" OU 3/4 "" (REF 1153 / 1130)",UNID,15.0,56.77,2025-11-01,MATERIAIS,851.55,NÃO,MATERIAL
44945,SINAPI,"SIFAO / TUBO SINFONADO EXTENSIVEL/SANFONADO, UNIVERSAL/ SIMPLES, ENTRE *50 A 70* CM, DE PLASTICO BRANCO",UNID,20.0,12.43,2025-11-01,MATERIAIS,248.6,NÃO,MATERIAL
10228,SINAPI,"VALVULA DE DESCARGA METALICA, BASE 1 1/2 "" E ACABAMENTO METALICO CROMADO",UNID,10.0,435.95,2025-11-01,MATERIAIS,4359.5,NÃO,MATERIAL
779,SINAPI,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UNID,15.0,8.89,2025-11-01,MATERIAIS,133.35,NÃO,MATERIAL
3516,SINAPI,"JOELHO PVC, SOLDAVEL, BB, 45 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL",UNID,10.0,2.91,2025-11-01,MATERIAIS,29.1,NÃO,MATERIAL
37949,SINAPI,"JOELHO PVC, SOLDAVEL, PB, 90 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL",UNID,10.0,2.77,2025-11-01,MATERIAIS,27.7,NÃO,MATERIAL
20167,SINAPI,"LUVA SIMPLES, PVC SERIE R, 40 MM, PARA ESGOTO PREDIAL",UNID,10.0,6.12,2025-11-01,MATERIAIS,61.2,NÃO,MATERIAL
3148,SINAPI,FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C),UNID,15.0,11.04,2025-11-01,MATERIAIS,165.6,NÃO,MATERIAL
20111,SINAPI,"FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 20 M",UNID,10.0,24.05,2025-11-01,MATERIAIS,240.5,NÃO,MATERIAL
11684,SINAPI,"ENGATE / RABICHO FLEXIVEL INOX 1/2 "" X 40 CM",UNID,30.0,54.6,2025-11-01,MATERIAIS,1638.0,NÃO,MATERIAL
1368,SINAPI,"CHUVEIRO COMUM EM PLASTICO BRANCO, COM CANO, 3 TEMPERATURAS, 5500 W (110/220 V)",UNID,20.0,125.66,2025-11-01,MATERIAIS,2513.2,NÃO,MATERIAL
65,SINAPI,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 25 MM X 3/4"", PARA AGUA FRIA",UNID,15.0,1.07,2025-11-01,MATERIAIS,16.05,NÃO,MATERIAL
3529,SINAPI,"JOELHO PVC, SOLDAVEL, 90 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL",UNID,15.0,0.88,2025-11-01,MATERIAIS,13.2,NÃO,MATERIAL
3540,SINAPI,"JOELHO PVC, SOLDAVEL, 90 GRAUS, 50 MM, COR MARROM, PARA AGUA FRIA PREDIAL",UNID,10.0,6.02,2025-11-01,MATERIAIS,60.2,NÃO,MATERIAL
3863,SINAPI,"LUVA PVC SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL",UNID,10.0,5.26,2025-11-01,MATERIAIS,52.6,NÃO,MATERIAL
7142,SINAPI,"TE SOLDAVEL, PVC, 90 GRAUS, 50 MM, PARA AGUA FRIA PREDIAL (NBR 5648)",UNID,10.0,11.62,2025-11-01,MATERIAIS,116.2,NÃO,MATERIAL
9897,SINAPI,"UNIAO PVC, SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL",UNID,5.0,33.29,2025-11-01,MATERIAIS,166.45,NÃO,MATERIAL
11051,SINAPI,"CHAPA DE ACO GALVANIZADA BITOLA GSG 26, E = 0,50 MM (4,00 KG/M2)",KG,72.0,13.08,2025-11-01,MATERIAIS,941.76,NÃO,MATERIAL
93588,SINAPI,"TRANSPORTE COM CAMINHÃO BASCULANTE DE 10 M³, EM VIA URBANA EM LEITO NATURAL (UNIDADE: M3XKM). AF_07/2020",M3XKM,85.0,4.02,2025-11-01,SERVIÇOS / EQUIPAMENTOS,341.7,NÃO,"TRANSPORTE, CARGA E DESCARGA DE MATERIAIS"
90845,SINAPI,"KIT DE PORTA DE MADEIRA PARA PINTURA, SEMI-OCA (PESADA OU SUPERPESADA), PADRÃO MÉDIO, 80X210CM, ESPESSURA DE 3,5CM, ITENS INCLUSOS: DOBRADIÇAS, MONTAGEM E INSTALAÇÃO DO BATENTE, FECHADURA COM EXECUÇÃO DO FURO - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UNID,1.0,1967.22,2025-11-01,SERVIÇOS / EQUIPAMENTOS,1967.22,NÃO,ESQUADRIAS - PORTAS
102224,SINAPI,"PINTURA VERNIZ (INCOLOR) ALQUÍDICO EM MADEIRA, USO INTERNO, 3 DEMÃOS. AF_01/2021",M²,3.3600000000000003,46.99,2025-11-01,SERVIÇOS / EQUIPAMENTOS,157.89,NÃO,PINTURA EM MADEIRA
96368,SINAPI,"PAREDE COM PLACAS DE GESSO ACARTONADO (DRYWALL), PARA USO INTERNO COM DUAS FACES DUPLAS E ESTRUTURA METÁLICA COM GUIAS DUPLAS, SEM VÃOS. AF_06/2017",M²,51.0,208.73,2025-11-01,SERVIÇOS / EQUIPAMENTOS,10645.23,NÃO,PAREDES EM DRYWALL
88489,SINAPI,"PINTURA LÁTEX ACRÍLICA PREMIUM, APLICAÇÃO MANUAL EM PAREDES, DUAS DEMÃOS. AF_04/2023",M²,102.0,18.32,2025-11-01,SERVIÇOS / EQUIPAMENTOS,1868.64,NÃO,PINTURA INTERNA
104648,SINAPI,"EMASSAMENTO COM MASSA LÁTEX, APLICAÇÃO EM PAREDE, DUAS DEMÃOS, LIXAMENTO MECANIZADO. AF_04/202",M²,102.0,22.28,2025-11-01,SERVIÇOS / EQUIPAMENTOS,2272.56,NÃO,PINTURA INTERNA
89578,SINAPI,"TUBO PVC, SÉRIE R, ÁGUA PLUVIAL, DN 100 MM, FORNECIDO E INSTALADO EM CONDUTORES VERTICAIS DE ÁGUAS PLUVIAIS. AF_06/2022",M,24.0,44.93,2025-11-01,SERVIÇOS / EQUIPAMENTOS,1078.32,NÃO,"INSTALAÇÕES PREDIAIS DE ÁGUAS PLUVIAIS - TUBOS, CONEXÕES, CAIXAS E RALOS"
88323,SINAPI,TELHADISTA COM ENCARGOS COMPLEMENTARES,H,4.0,41.11,2025-11-01,SERVIÇOS / EQUIPAMENTOS,164.44,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
104803,SINAPI,"REMOÇÃO CALHAS E RUFOS, DE FORMA MANUAL, SEM REAPROVEITAMENTO. AF_09/2023",M,62.0,7.43,2025-11-01,SERVIÇOS / EQUIPAMENTOS,460.66,NÃO,DEMOLIÇÕES E REMOÇÕES
100327,SINAPI,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/201",M,50.0,75.24,2025-11-01,SERVIÇOS / EQUIPAMENTOS,3762.0,NÃO,TELHAMENTO PARA COBERTURA
94231,SINAPI,"RUFO EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, CORTE DE 25 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,12.0,65.6,2025-11-01,SERVIÇOS / EQUIPAMENTOS,787.2,NÃO,TELHAMENTO PARA COBERTURA
88323,SINAPI,TELHADISTA COM ENCARGOS COMPLEMENTARES,H,8.0,41.11,2025-11-01,SERVIÇOS / EQUIPAMENTOS,328.88,NÃO,LIVRO SINAPI: CÁLCULOS E PARÂMETROS
100327,SINAPI,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/201",M,24.0,75.24,2025-11-01,SERVIÇOS / EQUIPAMENTOS,1805.76,NÃO,TELHAMENTO PARA COBERTURA
